ssp,time,tas,ensemble,model
ssp245,2024,12.134186,CIL,EC-Earth3-Veg-LR
ssp245,2025,11.004944,CIL,EC-Earth3-Veg-LR
ssp245,2026,11.813477,CIL,EC-Earth3-Veg-LR
ssp245,2027,12.240082,CIL,EC-Earth3-Veg-LR
ssp245,2028,12.179413,CIL,EC-Earth3-Veg-LR
ssp245,2029,12.256958,CIL,EC-Earth3-Veg-LR
ssp245,2030,11.048096,CIL,EC-Earth3-Veg-LR
ssp245,2031,12.497894,CIL,EC-Earth3-Veg-LR
ssp245,2032,12.199738,CIL,EC-Earth3-Veg-LR
ssp245,2033,12.679321,CIL,EC-Earth3-Veg-LR
ssp245,2034,11.461548,CIL,EC-Earth3-Veg-LR
ssp245,2035,12.302338,CIL,EC-Earth3-Veg-LR
ssp245,2036,12.25824,CIL,EC-Earth3-Veg-LR
ssp245,2037,11.263123,CIL,EC-Earth3-Veg-LR
ssp245,2038,12.532684,CIL,EC-Earth3-Veg-LR
ssp245,2039,12.499084,CIL,EC-Earth3-Veg-LR
ssp245,2040,12.072723,CIL,EC-Earth3-Veg-LR
ssp245,2041,12.265808,CIL,EC-Earth3-Veg-LR
ssp245,2042,12.469452,CIL,EC-Earth3-Veg-LR
ssp245,2043,11.875244,CIL,EC-Earth3-Veg-LR
ssp245,2044,12.2013855,CIL,EC-Earth3-Veg-LR
ssp245,2045,11.983429,CIL,EC-Earth3-Veg-LR
ssp245,2046,12.315338,CIL,EC-Earth3-Veg-LR
ssp245,2047,11.081421,CIL,EC-Earth3-Veg-LR
ssp245,2048,12.365204,CIL,EC-Earth3-Veg-LR
ssp245,2049,12.694733,CIL,EC-Earth3-Veg-LR
ssp245,2050,12.517151,CIL,EC-Earth3-Veg-LR
ssp245,2051,12.837677,CIL,EC-Earth3-Veg-LR
ssp245,2052,13.028137,CIL,EC-Earth3-Veg-LR
ssp245,2053,11.792969,CIL,EC-Earth3-Veg-LR
ssp245,2054,12.333496,CIL,EC-Earth3-Veg-LR
ssp245,2055,12.408966,CIL,EC-Earth3-Veg-LR
ssp245,2056,12.090973,CIL,EC-Earth3-Veg-LR
ssp245,2057,12.107727,CIL,EC-Earth3-Veg-LR
ssp245,2058,12.236023,CIL,EC-Earth3-Veg-LR
ssp245,2059,13.245544,CIL,EC-Earth3-Veg-LR
ssp245,2060,12.9001465,CIL,EC-Earth3-Veg-LR
ssp245,2061,12.718964,CIL,EC-Earth3-Veg-LR
ssp245,2062,12.725403,CIL,EC-Earth3-Veg-LR
ssp245,2063,12.199707,CIL,EC-Earth3-Veg-LR
ssp245,2064,13.311127,CIL,EC-Earth3-Veg-LR
ssp245,2065,13.394165,CIL,EC-Earth3-Veg-LR
ssp245,2066,13.852844,CIL,EC-Earth3-Veg-LR
ssp245,2067,12.980408,CIL,EC-Earth3-Veg-LR
ssp245,2068,13.320557,CIL,EC-Earth3-Veg-LR
ssp245,2069,13.2724,CIL,EC-Earth3-Veg-LR
ssp245,2070,13.510101,CIL,EC-Earth3-Veg-LR
ssp245,2071,13.216095,CIL,EC-Earth3-Veg-LR
ssp245,2072,13.78949,CIL,EC-Earth3-Veg-LR
ssp245,2073,12.884399,CIL,EC-Earth3-Veg-LR
ssp245,2074,13.338013,CIL,EC-Earth3-Veg-LR
ssp245,2075,13.547546,CIL,EC-Earth3-Veg-LR
ssp245,2076,13.9964905,CIL,EC-Earth3-Veg-LR
ssp245,2077,13.283081,CIL,EC-Earth3-Veg-LR
ssp245,2078,14.610413,CIL,EC-Earth3-Veg-LR
ssp245,2079,14.134918,CIL,EC-Earth3-Veg-LR
ssp245,2080,13.23056,CIL,EC-Earth3-Veg-LR
ssp245,2081,13.3302,CIL,EC-Earth3-Veg-LR
ssp245,2082,13.80127,CIL,EC-Earth3-Veg-LR
ssp245,2083,12.924927,CIL,EC-Earth3-Veg-LR
ssp245,2084,13.270508,CIL,EC-Earth3-Veg-LR
ssp245,2085,13.683502,CIL,EC-Earth3-Veg-LR
ssp245,2086,13.214142,CIL,EC-Earth3-Veg-LR
ssp245,2087,13.869202,CIL,EC-Earth3-Veg-LR
ssp245,2088,14.068451,CIL,EC-Earth3-Veg-LR
ssp245,2089,12.805878,CIL,EC-Earth3-Veg-LR
ssp245,2090,13.275574,CIL,EC-Earth3-Veg-LR
ssp245,2091,13.602234,CIL,EC-Earth3-Veg-LR
ssp245,2092,13.280487,CIL,EC-Earth3-Veg-LR
ssp245,2093,13.152161,CIL,EC-Earth3-Veg-LR
ssp245,2094,13.918701,CIL,EC-Earth3-Veg-LR
ssp245,2095,13.617035,CIL,EC-Earth3-Veg-LR
ssp245,2096,13.991272,CIL,EC-Earth3-Veg-LR
ssp245,2097,14.039978,CIL,EC-Earth3-Veg-LR
ssp245,2098,13.208435,CIL,EC-Earth3-Veg-LR
ssp245,2099,12.799805,CIL,EC-Earth3-Veg-LR
ssp245,2100,13.572357,CIL,EC-Earth3-Veg-LR
ssp126,2015,11.7578125,CIL,EC-Earth3-Veg-LR
ssp126,2016,12.065338,CIL,EC-Earth3-Veg-LR
ssp126,2017,12.311554,CIL,EC-Earth3-Veg-LR
ssp126,2018,12.057831,CIL,EC-Earth3-Veg-LR
ssp126,2019,11.8585205,CIL,EC-Earth3-Veg-LR
ssp126,2020,11.814697,CIL,EC-Earth3-Veg-LR
ssp126,2021,12.099609,CIL,EC-Earth3-Veg-LR
ssp126,2022,12.662811,CIL,EC-Earth3-Veg-LR
ssp126,2023,11.95517,CIL,EC-Earth3-Veg-LR
ssp126,2024,11.909821,CIL,EC-Earth3-Veg-LR
ssp126,2025,12.202667,CIL,EC-Earth3-Veg-LR
ssp126,2026,12.171783,CIL,EC-Earth3-Veg-LR
ssp126,2027,10.820679,CIL,EC-Earth3-Veg-LR
ssp126,2028,11.0589905,CIL,EC-Earth3-Veg-LR
ssp126,2029,11.383362,CIL,EC-Earth3-Veg-LR
ssp126,2030,12.008484,CIL,EC-Earth3-Veg-LR
ssp126,2031,11.79541,CIL,EC-Earth3-Veg-LR
ssp126,2032,11.192078,CIL,EC-Earth3-Veg-LR
ssp126,2033,11.802246,CIL,EC-Earth3-Veg-LR
ssp126,2034,12.670502,CIL,EC-Earth3-Veg-LR
ssp126,2035,12.202881,CIL,EC-Earth3-Veg-LR
ssp126,2036,12.529449,CIL,EC-Earth3-Veg-LR
ssp126,2037,12.03894,CIL,EC-Earth3-Veg-LR
ssp126,2038,12.091919,CIL,EC-Earth3-Veg-LR
ssp126,2039,12.576019,CIL,EC-Earth3-Veg-LR
ssp126,2040,13.105072,CIL,EC-Earth3-Veg-LR
ssp126,2041,12.075409,CIL,EC-Earth3-Veg-LR
ssp126,2042,12.129059,CIL,EC-Earth3-Veg-LR
ssp126,2043,12.293732,CIL,EC-Earth3-Veg-LR
ssp126,2044,12.910736,CIL,EC-Earth3-Veg-LR
ssp126,2045,12.135132,CIL,EC-Earth3-Veg-LR
ssp126,2046,11.642029,CIL,EC-Earth3-Veg-LR
ssp126,2047,12.201569,CIL,EC-Earth3-Veg-LR
ssp126,2048,13.049469,CIL,EC-Earth3-Veg-LR
ssp126,2049,10.779694,CIL,EC-Earth3-Veg-LR
ssp126,2050,12.733276,CIL,EC-Earth3-Veg-LR
ssp126,2051,13.519287,CIL,EC-Earth3-Veg-LR
ssp126,2052,11.665253,CIL,EC-Earth3-Veg-LR
ssp126,2053,13.681122,CIL,EC-Earth3-Veg-LR
ssp126,2054,12.7691345,CIL,EC-Earth3-Veg-LR
ssp126,2055,12.170807,CIL,EC-Earth3-Veg-LR
ssp126,2056,11.885925,CIL,EC-Earth3-Veg-LR
ssp126,2057,12.876129,CIL,EC-Earth3-Veg-LR
ssp126,2058,12.591522,CIL,EC-Earth3-Veg-LR
ssp126,2059,12.772491,CIL,EC-Earth3-Veg-LR
ssp126,2060,12.884277,CIL,EC-Earth3-Veg-LR
ssp126,2061,12.34613,CIL,EC-Earth3-Veg-LR
ssp126,2062,13.295929,CIL,EC-Earth3-Veg-LR
ssp126,2063,12.3498535,CIL,EC-Earth3-Veg-LR
ssp126,2064,12.083038,CIL,EC-Earth3-Veg-LR
ssp126,2065,12.719238,CIL,EC-Earth3-Veg-LR
ssp126,2066,12.80069,CIL,EC-Earth3-Veg-LR
ssp126,2067,12.687134,CIL,EC-Earth3-Veg-LR
ssp126,2068,13.213654,CIL,EC-Earth3-Veg-LR
ssp126,2069,12.544037,CIL,EC-Earth3-Veg-LR
ssp126,2070,11.808319,CIL,EC-Earth3-Veg-LR
ssp126,2071,12.908112,CIL,EC-Earth3-Veg-LR
ssp126,2072,13.47998,CIL,EC-Earth3-Veg-LR
ssp126,2073,12.02063,CIL,EC-Earth3-Veg-LR
ssp126,2074,12.063538,CIL,EC-Earth3-Veg-LR
ssp126,2075,12.484711,CIL,EC-Earth3-Veg-LR
ssp126,2076,12.0468445,CIL,EC-Earth3-Veg-LR
ssp126,2077,12.008362,CIL,EC-Earth3-Veg-LR
ssp126,2078,11.295288,CIL,EC-Earth3-Veg-LR
ssp126,2079,13.451965,CIL,EC-Earth3-Veg-LR
ssp126,2080,12.054047,CIL,EC-Earth3-Veg-LR
ssp126,2081,12.273041,CIL,EC-Earth3-Veg-LR
ssp126,2082,12.226929,CIL,EC-Earth3-Veg-LR
ssp126,2083,12.520935,CIL,EC-Earth3-Veg-LR
ssp126,2084,12.440857,CIL,EC-Earth3-Veg-LR
ssp126,2085,12.405548,CIL,EC-Earth3-Veg-LR
ssp126,2086,12.525024,CIL,EC-Earth3-Veg-LR
ssp126,2087,13.347382,CIL,EC-Earth3-Veg-LR
ssp126,2088,12.79776,CIL,EC-Earth3-Veg-LR
ssp126,2089,12.5503845,CIL,EC-Earth3-Veg-LR
ssp126,2090,11.458038,CIL,EC-Earth3-Veg-LR
ssp126,2091,12.079407,CIL,EC-Earth3-Veg-LR
ssp126,2092,12.126404,CIL,EC-Earth3-Veg-LR
ssp126,2093,12.452698,CIL,EC-Earth3-Veg-LR
ssp126,2094,12.186127,CIL,EC-Earth3-Veg-LR
ssp126,2095,11.898102,CIL,EC-Earth3-Veg-LR
ssp126,2096,11.86795,CIL,EC-Earth3-Veg-LR
ssp126,2097,12.103088,CIL,EC-Earth3-Veg-LR
ssp126,2098,12.445801,CIL,EC-Earth3-Veg-LR
ssp126,2099,11.347717,CIL,EC-Earth3-Veg-LR
ssp126,2100,12.48056,CIL,EC-Earth3-Veg-LR
ssp585,2015,12.081299,CIL,GFDL-ESM4
ssp585,2016,11.483429,CIL,GFDL-ESM4
ssp585,2017,11.888641,CIL,GFDL-ESM4
ssp585,2018,12.009888,CIL,GFDL-ESM4
ssp585,2019,12.242645,CIL,GFDL-ESM4
ssp585,2020,11.9288025,CIL,GFDL-ESM4
ssp585,2021,11.824432,CIL,GFDL-ESM4
ssp585,2022,12.369751,CIL,GFDL-ESM4
ssp585,2023,11.580963,CIL,GFDL-ESM4
ssp585,2024,11.307526,CIL,GFDL-ESM4
ssp585,2025,11.985443,CIL,GFDL-ESM4
ssp585,2026,12.981812,CIL,GFDL-ESM4
ssp585,2027,12.740753,CIL,GFDL-ESM4
ssp585,2028,12.652649,CIL,GFDL-ESM4
ssp585,2029,12.61731,CIL,GFDL-ESM4
ssp585,2030,12.892609,CIL,GFDL-ESM4
ssp585,2031,13.082031,CIL,GFDL-ESM4
ssp585,2032,12.460266,CIL,GFDL-ESM4
ssp585,2033,12.949738,CIL,GFDL-ESM4
ssp585,2034,12.249115,CIL,GFDL-ESM4
ssp585,2035,11.440552,CIL,GFDL-ESM4
ssp585,2036,12.414032,CIL,GFDL-ESM4
ssp585,2037,13.138245,CIL,GFDL-ESM4
ssp585,2038,13.2074585,CIL,GFDL-ESM4
ssp585,2039,13.212341,CIL,GFDL-ESM4
ssp585,2040,13.417267,CIL,GFDL-ESM4
ssp585,2041,13.274475,CIL,GFDL-ESM4
ssp585,2042,13.478119,CIL,GFDL-ESM4
ssp585,2043,13.864441,CIL,GFDL-ESM4
ssp585,2044,13.355957,CIL,GFDL-ESM4
ssp585,2045,12.427032,CIL,GFDL-ESM4
ssp585,2046,12.360718,CIL,GFDL-ESM4
ssp585,2047,12.964722,CIL,GFDL-ESM4
ssp585,2048,13.444641,CIL,GFDL-ESM4
ssp585,2049,13.149078,CIL,GFDL-ESM4
ssp585,2050,13.362274,CIL,GFDL-ESM4
ssp585,2051,13.321716,CIL,GFDL-ESM4
ssp585,2052,13.899384,CIL,GFDL-ESM4
ssp585,2053,13.42868,CIL,GFDL-ESM4
ssp585,2054,13.197662,CIL,GFDL-ESM4
ssp585,2055,14.177673,CIL,GFDL-ESM4
ssp585,2056,13.165436,CIL,GFDL-ESM4
ssp585,2057,13.922943,CIL,GFDL-ESM4
ssp585,2058,13.32431,CIL,GFDL-ESM4
ssp585,2059,14.511963,CIL,GFDL-ESM4
ssp585,2060,13.778534,CIL,GFDL-ESM4
ssp585,2061,13.985992,CIL,GFDL-ESM4
ssp585,2062,13.966705,CIL,GFDL-ESM4
ssp585,2063,13.683838,CIL,GFDL-ESM4
ssp585,2064,14.201965,CIL,GFDL-ESM4
ssp585,2065,14.088074,CIL,GFDL-ESM4
ssp585,2066,14.488525,CIL,GFDL-ESM4
ssp585,2067,14.298004,CIL,GFDL-ESM4
ssp585,2068,14.4800415,CIL,GFDL-ESM4
ssp585,2069,14.586792,CIL,GFDL-ESM4
ssp585,2070,14.680115,CIL,GFDL-ESM4
ssp585,2071,14.363586,CIL,GFDL-ESM4
ssp585,2072,13.989288,CIL,GFDL-ESM4
ssp585,2073,14.532318,CIL,GFDL-ESM4
ssp585,2074,14.582642,CIL,GFDL-ESM4
ssp585,2075,14.700104,CIL,GFDL-ESM4
ssp585,2076,13.724457,CIL,GFDL-ESM4
ssp585,2077,14.172577,CIL,GFDL-ESM4
ssp585,2078,15.042297,CIL,GFDL-ESM4
ssp585,2079,14.919006,CIL,GFDL-ESM4
ssp585,2080,14.973755,CIL,GFDL-ESM4
ssp585,2081,15.188477,CIL,GFDL-ESM4
ssp585,2082,15.413544,CIL,GFDL-ESM4
ssp585,2083,15.446991,CIL,GFDL-ESM4
ssp585,2084,15.242462,CIL,GFDL-ESM4
ssp585,2085,15.323914,CIL,GFDL-ESM4
ssp585,2086,16.003052,CIL,GFDL-ESM4
ssp585,2087,15.39682,CIL,GFDL-ESM4
ssp585,2088,15.3906555,CIL,GFDL-ESM4
ssp585,2089,15.673828,CIL,GFDL-ESM4
ssp585,2090,15.758026,CIL,GFDL-ESM4
ssp585,2091,15.42157,CIL,GFDL-ESM4
ssp585,2092,16.098022,CIL,GFDL-ESM4
ssp585,2093,15.944305,CIL,GFDL-ESM4
ssp585,2094,15.509796,CIL,GFDL-ESM4
ssp585,2095,16.069153,CIL,GFDL-ESM4
ssp585,2096,15.9756775,CIL,GFDL-ESM4
ssp585,2097,15.465179,CIL,GFDL-ESM4
ssp585,2098,16.102936,CIL,GFDL-ESM4
ssp585,2099,15.983215,CIL,GFDL-ESM4
ssp585,2100,15.802795,CIL,GFDL-ESM4
ssp370,2015,11.277649,CIL,GFDL-ESM4
ssp370,2016,12.894745,CIL,GFDL-ESM4
ssp370,2017,12.232819,CIL,GFDL-ESM4
ssp370,2018,12.003784,CIL,GFDL-ESM4
ssp370,2019,11.6145935,CIL,GFDL-ESM4
ssp370,2020,13.086914,CIL,GFDL-ESM4
ssp370,2021,12.190338,CIL,GFDL-ESM4
ssp370,2022,12.824097,CIL,GFDL-ESM4
ssp370,2023,12.275269,CIL,GFDL-ESM4
ssp370,2024,12.61438,CIL,GFDL-ESM4
ssp370,2025,12.991058,CIL,GFDL-ESM4
ssp370,2026,12.610382,CIL,GFDL-ESM4
ssp370,2027,12.098358,CIL,GFDL-ESM4
ssp370,2028,12.120331,CIL,GFDL-ESM4
ssp370,2029,11.923462,CIL,GFDL-ESM4
ssp370,2030,12.314331,CIL,GFDL-ESM4
ssp370,2031,11.724548,CIL,GFDL-ESM4
ssp370,2032,12.330261,CIL,GFDL-ESM4
ssp370,2033,12.983582,CIL,GFDL-ESM4
ssp370,2034,12.927765,CIL,GFDL-ESM4
ssp370,2035,12.199951,CIL,GFDL-ESM4
ssp370,2036,12.773987,CIL,GFDL-ESM4
ssp370,2037,13.219513,CIL,GFDL-ESM4
ssp370,2038,12.250641,CIL,GFDL-ESM4
ssp370,2039,12.705902,CIL,GFDL-ESM4
ssp370,2040,12.439911,CIL,GFDL-ESM4
ssp370,2041,12.579956,CIL,GFDL-ESM4
ssp370,2042,13.602264,CIL,GFDL-ESM4
ssp370,2043,12.871674,CIL,GFDL-ESM4
ssp370,2044,12.456482,CIL,GFDL-ESM4
ssp370,2045,12.976532,CIL,GFDL-ESM4
ssp370,2046,13.147858,CIL,GFDL-ESM4
ssp370,2047,13.304199,CIL,GFDL-ESM4
ssp370,2048,13.15921,CIL,GFDL-ESM4
ssp370,2049,13.136017,CIL,GFDL-ESM4
ssp370,2050,12.151062,CIL,GFDL-ESM4
ssp370,2051,13.269318,CIL,GFDL-ESM4
ssp370,2052,12.402649,CIL,GFDL-ESM4
ssp370,2053,13.191498,CIL,GFDL-ESM4
ssp370,2054,13.077301,CIL,GFDL-ESM4
ssp370,2055,13.064117,CIL,GFDL-ESM4
ssp370,2056,12.911835,CIL,GFDL-ESM4
ssp370,2057,13.2326355,CIL,GFDL-ESM4
ssp370,2058,13.988037,CIL,GFDL-ESM4
ssp370,2059,14.079529,CIL,GFDL-ESM4
ssp370,2060,13.795532,CIL,GFDL-ESM4
ssp370,2061,13.439941,CIL,GFDL-ESM4
ssp370,2062,13.989777,CIL,GFDL-ESM4
ssp370,2063,13.532715,CIL,GFDL-ESM4
ssp370,2064,14.28653,CIL,GFDL-ESM4
ssp370,2065,13.7561035,CIL,GFDL-ESM4
ssp370,2066,12.764618,CIL,GFDL-ESM4
ssp370,2067,14.308502,CIL,GFDL-ESM4
ssp370,2068,13.367859,CIL,GFDL-ESM4
ssp370,2069,13.981415,CIL,GFDL-ESM4
ssp370,2070,14.244995,CIL,GFDL-ESM4
ssp370,2071,14.089661,CIL,GFDL-ESM4
ssp370,2072,14.652649,CIL,GFDL-ESM4
ssp370,2073,14.2256775,CIL,GFDL-ESM4
ssp370,2074,14.3785095,CIL,GFDL-ESM4
ssp370,2075,13.399597,CIL,GFDL-ESM4
ssp370,2076,13.676514,CIL,GFDL-ESM4
ssp370,2077,14.431091,CIL,GFDL-ESM4
ssp370,2078,14.554993,CIL,GFDL-ESM4
ssp370,2079,14.097687,CIL,GFDL-ESM4
ssp370,2080,14.904877,CIL,GFDL-ESM4
ssp370,2081,14.84314,CIL,GFDL-ESM4
ssp370,2082,14.519623,CIL,GFDL-ESM4
ssp370,2083,15.496399,CIL,GFDL-ESM4
ssp370,2084,14.681763,CIL,GFDL-ESM4
ssp370,2085,13.650635,CIL,GFDL-ESM4
ssp370,2086,15.542389,CIL,GFDL-ESM4
ssp370,2087,13.727051,CIL,GFDL-ESM4
ssp370,2088,15.064392,CIL,GFDL-ESM4
ssp370,2089,15.243103,CIL,GFDL-ESM4
ssp370,2090,14.949799,CIL,GFDL-ESM4
ssp370,2091,14.759369,CIL,GFDL-ESM4
ssp370,2092,15.267395,CIL,GFDL-ESM4
ssp370,2093,15.4557495,CIL,GFDL-ESM4
ssp370,2094,15.230988,CIL,GFDL-ESM4
ssp370,2095,14.630707,CIL,GFDL-ESM4
ssp370,2096,15.368225,CIL,GFDL-ESM4
ssp370,2097,15.289276,CIL,GFDL-ESM4
ssp370,2098,15.002838,CIL,GFDL-ESM4
ssp370,2099,14.7034,CIL,GFDL-ESM4
ssp370,2100,14.717316,CIL,GFDL-ESM4
ssp245,2015,11.134979,CIL,GFDL-ESM4
ssp245,2016,11.632141,CIL,GFDL-ESM4
ssp245,2017,12.239532,CIL,GFDL-ESM4
ssp245,2018,12.704834,CIL,GFDL-ESM4
ssp245,2019,12.357391,CIL,GFDL-ESM4
ssp245,2020,12.099396,CIL,GFDL-ESM4
ssp245,2021,11.940582,CIL,GFDL-ESM4
ssp245,2022,12.775787,CIL,GFDL-ESM4
ssp245,2023,12.807312,CIL,GFDL-ESM4
ssp245,2024,12.409454,CIL,GFDL-ESM4
ssp245,2025,12.154358,CIL,GFDL-ESM4
ssp245,2026,12.783752,CIL,GFDL-ESM4
ssp245,2027,11.794434,CIL,GFDL-ESM4
ssp245,2028,13.085449,CIL,GFDL-ESM4
ssp245,2029,12.480347,CIL,GFDL-ESM4
ssp245,2030,12.747406,CIL,GFDL-ESM4
ssp245,2031,12.500977,CIL,GFDL-ESM4
ssp245,2032,12.786316,CIL,GFDL-ESM4
ssp245,2033,12.776001,CIL,GFDL-ESM4
ssp245,2034,12.596313,CIL,GFDL-ESM4
ssp245,2035,12.840729,CIL,GFDL-ESM4
ssp245,2036,13.047516,CIL,GFDL-ESM4
ssp245,2037,13.102203,CIL,GFDL-ESM4
ssp245,2038,12.290405,CIL,GFDL-ESM4
ssp245,2039,12.519928,CIL,GFDL-ESM4
ssp245,2040,13.258148,CIL,GFDL-ESM4
ssp245,2041,13.477234,CIL,GFDL-ESM4
ssp245,2042,13.132599,CIL,GFDL-ESM4
ssp245,2043,12.5052185,CIL,GFDL-ESM4
ssp245,2044,13.065857,CIL,GFDL-ESM4
ssp245,2045,13.211304,CIL,GFDL-ESM4
ssp245,2046,13.411499,CIL,GFDL-ESM4
ssp245,2047,13.12616,CIL,GFDL-ESM4
ssp245,2048,13.447937,CIL,GFDL-ESM4
ssp245,2049,13.497894,CIL,GFDL-ESM4
ssp245,2050,12.968536,CIL,GFDL-ESM4
ssp245,2051,13.2388,CIL,GFDL-ESM4
ssp245,2052,13.237518,CIL,GFDL-ESM4
ssp245,2053,14.158661,CIL,GFDL-ESM4
ssp245,2054,13.3506775,CIL,GFDL-ESM4
ssp245,2055,13.946777,CIL,GFDL-ESM4
ssp245,2056,13.309418,CIL,GFDL-ESM4
ssp245,2057,13.582764,CIL,GFDL-ESM4
ssp245,2058,13.385071,CIL,GFDL-ESM4
ssp245,2059,13.689362,CIL,GFDL-ESM4
ssp245,2060,13.755463,CIL,GFDL-ESM4
ssp245,2061,13.54364,CIL,GFDL-ESM4
ssp245,2062,14.030487,CIL,GFDL-ESM4
ssp245,2063,13.568085,CIL,GFDL-ESM4
ssp245,2064,13.607147,CIL,GFDL-ESM4
ssp245,2065,12.794189,CIL,GFDL-ESM4
ssp245,2066,12.714355,CIL,GFDL-ESM4
ssp245,2067,12.799805,CIL,GFDL-ESM4
ssp245,2068,13.810913,CIL,GFDL-ESM4
ssp245,2069,13.240021,CIL,GFDL-ESM4
ssp245,2070,12.168121,CIL,GFDL-ESM4
ssp245,2071,12.637238,CIL,GFDL-ESM4
ssp245,2072,13.385101,CIL,GFDL-ESM4
ssp245,2073,14.00177,CIL,GFDL-ESM4
ssp245,2074,13.191345,CIL,GFDL-ESM4
ssp245,2075,13.043854,CIL,GFDL-ESM4
ssp245,2076,13.694519,CIL,GFDL-ESM4
ssp245,2077,14.009857,CIL,GFDL-ESM4
ssp245,2078,13.710205,CIL,GFDL-ESM4
ssp245,2079,14.117004,CIL,GFDL-ESM4
ssp245,2080,14.4756775,CIL,GFDL-ESM4
ssp245,2081,13.163574,CIL,GFDL-ESM4
ssp245,2082,13.991486,CIL,GFDL-ESM4
ssp245,2083,13.865509,CIL,GFDL-ESM4
ssp245,2084,14.528015,CIL,GFDL-ESM4
ssp245,2085,13.952026,CIL,GFDL-ESM4
ssp245,2086,13.859833,CIL,GFDL-ESM4
ssp245,2087,13.822815,CIL,GFDL-ESM4
ssp245,2088,14.511566,CIL,GFDL-ESM4
ssp245,2089,14.348877,CIL,GFDL-ESM4
ssp245,2090,14.505798,CIL,GFDL-ESM4
ssp245,2091,13.469299,CIL,GFDL-ESM4
ssp245,2092,14.381317,CIL,GFDL-ESM4
ssp245,2093,13.689819,CIL,GFDL-ESM4
ssp245,2094,13.6718445,CIL,GFDL-ESM4
ssp245,2095,14.0763855,CIL,GFDL-ESM4
ssp245,2096,14.0850525,CIL,GFDL-ESM4
ssp245,2097,14.50708,CIL,GFDL-ESM4
ssp245,2098,14.201233,CIL,GFDL-ESM4
ssp245,2099,13.918457,CIL,GFDL-ESM4
ssp245,2100,13.968658,CIL,GFDL-ESM4
ssp126,2015,11.043274,CIL,GFDL-ESM4
ssp126,2016,12.448151,CIL,GFDL-ESM4
ssp126,2017,12.205048,CIL,GFDL-ESM4
ssp126,2018,11.574249,CIL,GFDL-ESM4
ssp126,2019,12.179626,CIL,GFDL-ESM4
ssp126,2020,12.721558,CIL,GFDL-ESM4
ssp126,2021,12.654449,CIL,GFDL-ESM4
ssp126,2022,12.092651,CIL,GFDL-ESM4
ssp126,2023,11.859619,CIL,GFDL-ESM4
ssp126,2024,11.613739,CIL,GFDL-ESM4
ssp126,2025,12.673126,CIL,GFDL-ESM4
ssp126,2026,11.794739,CIL,GFDL-ESM4
ssp126,2027,12.014465,CIL,GFDL-ESM4
ssp126,2028,12.560699,CIL,GFDL-ESM4
ssp126,2029,13.295929,CIL,GFDL-ESM4
ssp126,2030,13.495117,CIL,GFDL-ESM4
ssp126,2031,12.637878,CIL,GFDL-ESM4
ssp126,2032,12.904602,CIL,GFDL-ESM4
ssp126,2033,12.751282,CIL,GFDL-ESM4
ssp126,2034,12.808624,CIL,GFDL-ESM4
ssp126,2035,13.252563,CIL,GFDL-ESM4
ssp126,2036,13.141266,CIL,GFDL-ESM4
ssp126,2037,13.325775,CIL,GFDL-ESM4
ssp126,2038,13.131714,CIL,GFDL-ESM4
ssp126,2039,13.008148,CIL,GFDL-ESM4
ssp126,2040,12.719727,CIL,GFDL-ESM4
ssp126,2041,13.119934,CIL,GFDL-ESM4
ssp126,2042,13.541046,CIL,GFDL-ESM4
ssp126,2043,12.866455,CIL,GFDL-ESM4
ssp126,2044,13.028992,CIL,GFDL-ESM4
ssp126,2045,13.635895,CIL,GFDL-ESM4
ssp126,2046,13.379578,CIL,GFDL-ESM4
ssp126,2047,12.925171,CIL,GFDL-ESM4
ssp126,2048,12.930756,CIL,GFDL-ESM4
ssp126,2049,13.005981,CIL,GFDL-ESM4
ssp126,2050,13.53125,CIL,GFDL-ESM4
ssp126,2051,12.992096,CIL,GFDL-ESM4
ssp126,2052,13.532471,CIL,GFDL-ESM4
ssp126,2053,12.482269,CIL,GFDL-ESM4
ssp126,2054,13.031891,CIL,GFDL-ESM4
ssp126,2055,13.54422,CIL,GFDL-ESM4
ssp126,2056,13.196686,CIL,GFDL-ESM4
ssp126,2057,12.825531,CIL,GFDL-ESM4
ssp126,2058,13.478668,CIL,GFDL-ESM4
ssp126,2059,13.521118,CIL,GFDL-ESM4
ssp126,2060,12.355774,CIL,GFDL-ESM4
ssp126,2061,13.698944,CIL,GFDL-ESM4
ssp126,2062,13.943878,CIL,GFDL-ESM4
ssp126,2063,12.707275,CIL,GFDL-ESM4
ssp126,2064,13.431793,CIL,GFDL-ESM4
ssp126,2065,12.66806,CIL,GFDL-ESM4
ssp126,2066,13.873566,CIL,GFDL-ESM4
ssp126,2067,13.411102,CIL,GFDL-ESM4
ssp126,2068,13.20697,CIL,GFDL-ESM4
ssp126,2069,13.497559,CIL,GFDL-ESM4
ssp126,2070,13.719177,CIL,GFDL-ESM4
ssp126,2071,12.265411,CIL,GFDL-ESM4
ssp126,2072,12.972076,CIL,GFDL-ESM4
ssp126,2073,12.647614,CIL,GFDL-ESM4
ssp126,2074,13.82605,CIL,GFDL-ESM4
ssp126,2075,13.249207,CIL,GFDL-ESM4
ssp126,2076,11.937988,CIL,GFDL-ESM4
ssp126,2077,13.354767,CIL,GFDL-ESM4
ssp126,2078,12.996674,CIL,GFDL-ESM4
ssp126,2079,13.744812,CIL,GFDL-ESM4
